Unnamed: 0,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
11956,5,34,3,1,85,1,27,7,3,36,addicted
11957,11,30,4,3,70,1,20,10,7,45,addicted
11958,11,33,4,0,66,0,24,4,8,33,addicted
11959,2,20,0,1,51,0,20,8,1,26,not addicted
11960,1,30,3,1,63,0,47,9,0,32,not addicted
11961,11,33,3,3,78,1,19,4,8,30,addicted
11962,3,20,2,1,59,0,22,10,2,26,not addicted
11963,4,37,4,3,74,3,32,5,3,34,addicted
11964,3,23,1,0,47,0,30,9,2,35,not addicted
11965,8,39,4,0,62,2,25,6,5,30,addicted
11966,6,35,2,4,75,1,32,0,4,35,addicted
11967,3,31,0,0,57,0,40,6,2,20,not addicted
11968,11,33,3,2,76,0,33,3,7,22,addicted
11969,7,24,2,1,57,1,32,2,5,34,addicted
11970,2,26,3,0,44,1,23,4,1,35,not addicted
11971,10,37,0,0,76,1,31,4,7,29,addicted
11972,4,21,0,0,43,1,22,7,3,36,not addicted
11973,7,15,0,0,60,2,33,8,5,23,not addicted
11974,7,32,3,1,74,1,44,7,5,29,addicted
11975,7,29,0,1,69,0,16,4,5,30,addicted
11976,2,23,3,0,46,0,54,7,0,20,not addicted
11977,3,20,0,1,48,2,23,6,2,28,not addicted
11978,9,25,0,2,41,0,39,8,6,12,not addicted
11979,5,34,0,0,68,3,41,5,3,31,addicted
11980,10,33,2,1,90,0,15,7,7,33,addicted
11981,3,28,1,1,50,1,49,8,2,26,not addicted
11982,1,26,2,0,44,0,22,3,0,20,not addicted
11983,2,17,2,0,61,2,44,6,1,19,not addicted
11984,10,39,2,2,79,2,34,8,6,27,addicted
11985,10,38,2,1,76,0,42,6,6,31,addicted
11986,3,25,0,1,57,3,52,13,2,21,not addicted
11987,8,26,1,0,73,1,39,4,5,35,addicted
11988,7,32,0,3,64,1,18,6,4,31,addicted
11989,12,31,0,3,77,2,32,4,8,36,addicted
11990,6,31,3,1,58,1,34,0,4,28,addicted
11991,11,41,2,2,67,2,21,6,8,36,addicted
11992,1,26,1,1,43,2,21,5,0,27,not addicted
11993,5,38,5,1,67,2,16,4,4,24,addicted
11994,6,30,2,1,54,1,51,6,4,35,not addicted
11995,1,29,2,0,57,2,26,8,0,25,not addicted
11996,3,30,3,3,79,1,37,4,2,31,addicted
11997,2,26,0,0,39,0,26,7,1,22,not addicted
11998,8,39,4,2,82,3,18,6,5,35,addicted
11999,7,28,1,2,60,3,22,5,5,29,addicted
12000,5,36,2,1,52,0,25,8,3,27,not addicted
12001,5,43,2,2,69,2,30,6,4,21,addicted
12002,10,44,0,1,71,1,15,4,7,37,addicted
12003,6,26,0,0,60,1,22,7,4,29,not addicted
12004,9,44,3,2,69,1,29,1,6,20,addicted
12005,9,18,1,0,39,0,46,8,6,33,not addicted
12006,5,44,0,0,77,2,23,6,3,42,addicted
12007,4,46,3,4,64,2,17,5,3,25,addicted
12008,7,15,0,1,35,0,49,10,5,31,not addicted
12009,2,35,0,2,60,1,22,2,1,26,not addicted
12010,4,21,1,1,48,0,34,11,3,32,not addicted
12011,8,27,3,0,78,2,42,7,5,30,addicted
12012,4,20,1,0,43,0,45,5,3,19,not addicted
12013,3,34,0,2,71,2,25,6,2,24,addicted
12014,11,30,2,2,81,3,42,7,8,32,addicted
12015,1,24,3,0,35,1,49,5,0,31,not addicted
12016,11,38,0,1,68,0,30,5,7,32,addicted
12017,4,48,1,1,72,2,36,6,3,33,addicted
12018,11,40,3,3,65,2,44,7,7,44,addicted
12019,8,42,1,0,77,3,21,7,5,30,addicted
12020,5,35,0,1,70,2,17,6,4,35,addicted
12021,3,23,2,1,50,1,25,9,2,24,not addicted
12022,5,26,3,0,54,1,22,8,3,26,not addicted
12023,6,40,3,2,79,1,15,2,4,31,addicted
12024,10,25,2,1,46,0,33,7,6,31,not addicted
12025,11,40,2,2,65,1,35,3,7,28,addicted
12026,9,38,2,3,59,2,15,9,6,26,addicted
12027,12,24,1,4,57,0,16,5,9,33,addicted
12028,2,22,2,0,58,0,23,6,1,38,not addicted
12029,3,30,4,0,46,0,30,6,2,23,not addicted
12030,2,21,3,0,45,0,22,7,1,24,not addicted
12031,7,22,1,1,52,0,35,3,5,19,not addicted
12032,4,21,1,0,53,1,39,8,3,26,not addicted
12033,12,33,1,3,79,3,25,7,9,18,addicted
12034,5,41,0,0,69,2,33,3,3,35,addicted
12035,4,29,0,0,59,1,30,7,3,22,not addicted
12036,2,31,0,1,64,1,32,6,1,24,not addicted
12037,1,25,1,1,43,0,22,8,0,26,not addicted
12038,11,32,2,0,81,2,20,8,7,30,addicted
12039,11,31,3,2,76,0,37,4,8,27,addicted
12040,9,37,6,1,70,2,24,8,6,34,addicted
12041,8,44,2,0,66,2,16,2,5,27,addicted
12042,6,24,0,0,54,0,20,7,4,20,not addicted
12043,3,33,2,1,40,1,51,8,2,33,not addicted
12044,7,42,3,0,69,2,25,4,4,31,addicted
12045,4,17,2,0,45,1,40,6,3,25,not addicted
12046,6,25,1,1,55,1,24,7,4,28,not addicted
12047,6,23,1,2,73,0,17,9,4,27,addicted
12048,5,28,1,0,61,2,39,6,3,27,addicted
12049,1,24,1,1,48,0,30,8,0,31,not addicted
12050,3,34,1,1,66,1,37,8,2,27,addicted
12051,8,38,1,0,73,1,18,6,5,36,addicted
12052,2,29,0,3,38,1,35,3,0,22,not addicted
12053,2,22,0,0,61,1,38,6,1,28,not addicted
12054,10,40,3,1,65,2,35,6,7,33,addicted
12055,8,26,1,1,32,0,43,8,5,27,not addicted
12056,10,39,2,3,69,2,37,5,7,35,addicted
12057,7,27,3,2,44,0,26,8,4,21,not addicted
12058,1,19,1,1,56,1,45,3,0,25,not addicted
12059,9,40,3,1,71,1,34,5,6,31,addicted
12060,2,20,0,2,46,0,35,9,1,23,not addicted
12061,3,28,0,0,51,0,52,5,2,28,not addicted
12062,1,26,1,1,46,0,30,8,0,26,not addicted
12063,8,30,1,1,87,1,34,5,5,26,addicted
12064,12,24,1,0,77,2,43,9,9,36,addicted
12065,1,34,2,1,55,1,51,9,0,21,not addicted
12066,9,27,0,0,48,0,44,5,6,21,not addicted
12067,9,26,1,1,43,0,40,9,6,30,not addicted
12068,3,27,0,2,65,0,31,7,2,21,not addicted
12069,12,32,3,3,78,1,38,5,8,22,addicted
12070,3,26,0,0,42,1,21,9,2,31,not addicted
12071,6,16,0,1,48,0,25,7,4,14,not addicted
12072,12,34,2,2,72,2,38,9,8,28,addicted
12073,5,36,0,3,81,1,44,6,4,38,addicted
12074,9,28,1,0,44,1,41,7,6,33,not addicted
12075,2,28,4,0,49,0,31,12,1,24,not addicted
12076,11,32,2,1,65,3,39,6,8,23,addicted
12077,8,35,2,2,61,1,36,6,5,33,addicted
12078,7,29,0,2,59,0,35,6,4,23,not addicted
12079,11,43,3,1,71,2,18,8,7,34,addicted
12080,5,25,1,1,62,0,41,5,3,31,not addicted
12081,6,27,1,3,61,0,43,4,4,33,addicted
12082,1,26,1,1,57,0,40,7,0,24,not addicted
12083,6,23,1,2,40,0,53,4,4,26,not addicted
12084,1,23,1,0,40,1,53,9,0,19,not addicted
12085,5,40,2,1,73,1,18,7,3,23,addicted
12086,10,42,2,0,73,1,29,6,6,33,addicted
12087,8,25,0,1,46,1,46,6,5,26,not addicted
12088,10,26,3,1,57,0,21,9,6,29,not addicted
12089,5,23,2,0,52,2,20,7,4,19,not addicted
12090,8,31,2,2,67,4,17,5,5,31,addicted
12091,9,29,2,0,50,2,21,5,6,26,not addicted
12092,6,25,0,1,59,0,42,9,4,24,not addicted
12093,6,20,2,0,55,0,42,9,4,29,not addicted
12094,11,37,0,2,73,1,32,8,7,20,addicted
12095,8,27,4,2,52,0,29,6,5,28,not addicted
12096,3,28,0,2,77,3,41,4,2,24,addicted
12097,7,36,1,4,58,1,41,5,5,35,addicted
12098,11,35,1,0,59,1,19,6,7,25,addicted
12099,3,39,0,1,54,2,33,3,2,27,addicted
12100,11,42,3,1,61,2,18,3,8,26,addicted
12101,9,15,0,1,52,0,24,10,6,24,not addicted
12102,3,28,2,0,58,0,42,4,2,16,not addicted
12103,6,31,2,1,45,0,31,6,4,13,not addicted
12104,2,29,0,1,43,0,51,6,0,24,not addicted
12105,12,36,6,1,71,1,22,5,9,27,addicted
12106,2,24,1,0,54,0,39,5,1,28,not addicted
12107,4,21,1,1,48,0,43,9,2,24,not addicted
12108,9,33,2,2,67,3,44,5,6,31,addicted
12109,4,37,4,1,66,0,22,6,3,32,addicted
12110,10,22,0,0,48,2,39,7,6,14,not addicted
12111,8,28,2,0,47,1,30,7,5,17,not addicted
12112,9,44,3,1,65,1,20,9,6,21,addicted
12113,2,24,3,1,41,0,42,5,0,25,not addicted
12114,4,28,3,0,75,0,36,6,3,33,addicted
12115,6,22,0,0,62,0,36,9,4,28,not addicted
12116,8,31,3,1,79,1,34,3,5,18,addicted
12117,11,35,4,1,79,2,18,11,7,29,addicted
12118,4,27,3,0,38,2,30,8,3,21,not addicted
12119,9,26,2,1,51,0,32,7,6,20,not addicted
12120,8,34,2,0,68,2,22,6,5,30,addicted
12121,4,31,1,0,55,0,35,4,3,31,not addicted
12122,4,31,1,1,73,3,18,9,3,32,addicted
12123,10,36,0,1,68,0,44,3,7,28,addicted
12124,8,22,2,1,52,1,25,9,5,30,not addicted
12125,10,27,3,1,72,2,19,9,7,19,addicted
12126,8,32,2,1,56,1,51,6,5,25,not addicted
12127,6,33,1,0,72,1,16,3,4,32,addicted
12128,10,42,1,0,86,1,33,7,6,29,addicted
12129,4,28,0,0,46,0,46,8,3,24,not addicted
12130,2,16,0,1,54,0,35,12,0,21,not addicted
12131,2,26,0,0,36,2,50,6,1,26,not addicted
12132,9,25,1,1,52,1,40,3,6,17,not addicted
12133,11,34,1,0,53,0,35,9,7,26,not addicted
12134,10,31,2,5,72,1,32,4,7,30,addicted
12135,5,27,2,1,57,2,34,5,3,36,not addicted
12136,3,23,1,0,59,0,51,7,2,28,not addicted
12137,11,46,0,0,71,2,40,2,7,34,addicted
12138,2,31,1,2,52,0,25,4,1,22,not addicted
12139,3,24,0,0,44,1,21,4,2,14,not addicted
12140,9,19,2,1,47,1,24,9,6,18,not addicted
12141,3,20,2,0,65,1,22,7,2,18,not addicted
12142,11,52,4,0,62,2,41,8,7,28,addicted
12143,3,33,1,1,53,3,29,6,1,24,not addicted
12144,1,28,2,0,50,1,35,6,0,20,not addicted
12145,10,30,1,0,55,1,42,6,6,19,not addicted
12146,2,27,0,0,61,0,32,7,1,25,not addicted
12147,3,36,2,1,88,2,30,6,2,24,addicted
12148,6,29,0,0,74,0,36,5,4,24,not addicted
12149,1,31,0,1,46,1,23,6,0,27,not addicted
12150,7,26,1,2,50,2,53,6,5,24,not addicted
12151,4,37,3,1,54,1,25,7,3,32,addicted
12152,5,42,2,2,62,1,42,7,3,32,addicted
12153,2,25,0,1,49,0,29,4,1,24,not addicted
12154,8,30,3,1,75,1,28,5,5,35,addicted
12155,9,27,2,0,52,0,26,9,6,16,not addicted
12156,2,19,3,1,53,0,24,7,1,31,not addicted
12157,5,31,0,1,44,0,29,9,3,27,not addicted
12158,2,29,2,1,52,1,22,8,1,29,not addicted
12159,3,38,2,2,71,2,37,8,2,41,addicted
12160,4,34,2,0,69,1,18,6,3,25,addicted
12161,12,44,1,1,68,3,42,6,8,30,addicted
12162,3,27,3,2,72,1,44,3,2,29,addicted
12163,4,34,1,1,66,1,30,9,3,31,addicted
12164,8,22,1,1,52,0,42,5,5,25,not addicted
12165,12,26,3,2,66,1,44,4,8,36,addicted
12166,4,37,2,0,75,1,31,8,3,34,addicted
12167,1,20,1,3,41,1,22,7,0,28,not addicted
12168,11,34,1,1,84,3,24,7,7,30,addicted
12169,8,28,1,0,46,2,35,4,5,28,not addicted
12170,4,27,0,3,53,1,24,4,2,33,not addicted
12171,11,40,2,0,70,1,26,4,7,33,addicted
12172,2,26,0,0,57,1,44,9,1,31,not addicted
12173,11,31,2,1,68,2,40,6,8,33,addicted
12174,1,19,1,0,39,1,43,9,0,26,not addicted
12175,1,25,1,0,49,0,41,6,0,32,not addicted
12176,11,30,2,3,55,3,41,4,8,35,addicted
12177,5,32,1,1,78,0,34,5,4,33,addicted
12178,4,26,1,0,39,1,34,7,3,21,not addicted
12179,5,35,2,0,43,1,46,11,3,25,not addicted
12180,6,36,2,0,60,2,37,7,4,29,addicted
12181,11,34,1,2,57,2,25,7,7,33,addicted
12182,9,20,0,0,58,0,42,9,6,23,not addicted
12183,10,28,3,0,49,0,34,9,7,27,not addicted
12184,2,19,0,0,40,1,28,5,1,25,not addicted
12185,5,29,0,2,69,1,20,9,3,33,addicted
12186,5,24,2,2,57,1,43,8,3,36,addicted
12187,7,30,2,1,41,0,45,7,5,28,not addicted
12188,7,25,0,0,55,0,27,8,5,17,not addicted
12189,1,21,1,1,43,2,37,5,0,23,not addicted
12190,6,26,1,2,51,2,26,6,4,26,not addicted
12191,5,31,1,0,74,0,15,6,3,31,addicted
12192,12,35,2,1,71,1,27,6,8,23,addicted
12193,2,31,0,1,56,0,47,6,0,22,not addicted
12194,12,34,3,0,79,1,19,7,8,36,addicted
12195,3,24,3,1,44,1,50,4,2,36,not addicted
12196,9,17,1,0,54,1,50,9,6,32,not addicted
12197,6,40,0,3,80,2,29,5,4,25,addicted
12198,5,20,2,0,52,0,31,5,4,27,not addicted
12199,6,30,2,1,68,4,31,9,4,37,addicted
12200,2,24,2,1,52,0,52,6,0,18,not addicted
12201,10,19,0,1,48,1,50,9,6,24,not addicted
12202,9,35,2,0,48,0,28,3,6,39,addicted
12203,5,40,4,2,68,2,34,7,3,31,addicted
12204,8,23,2,0,49,0,50,5,5,21,not addicted
12205,10,25,0,0,53,1,40,7,6,20,not addicted
12206,8,37,4,1,79,2,15,5,5,27,addicted
12207,5,21,1,0,35,1,31,4,3,29,not addicted
12208,8,37,1,3,59,1,44,3,5,42,addicted
12209,9,31,0,0,42,0,26,5,6,29,not addicted
12210,9,22,2,0,44,0,44,5,6,29,not addicted
12211,9,50,3,1,68,1,18,5,6,33,addicted
12212,3,29,1,2,65,3,15,4,3,24,addicted
12213,5,34,0,0,50,1,26,1,3,18,not addicted
12214,5,29,4,0,75,0,17,8,3,27,addicted
12215,9,28,1,2,57,2,31,5,6,42,addicted
12216,6,38,2,1,69,1,40,6,4,33,addicted
12217,6,29,5,1,77,2,16,5,4,23,addicted
12218,9,33,1,0,69,2,36,9,6,32,addicted
12219,3,18,1,2,49,2,28,9,2,32,not addicted
12220,10,27,1,0,53,0,48,10,6,25,not addicted
12221,7,35,0,1,69,3,41,4,5,28,addicted
12222,6,33,1,1,51,0,29,5,4,21,not addicted
12223,10,40,0,0,73,1,37,1,6,27,addicted
12224,4,22,1,1,47,0,39,5,3,21,not addicted
12225,11,45,3,0,81,1,41,4,7,33,addicted
12226,4,25,3,1,53,0,33,10,3,29,not addicted
12227,8,33,1,0,58,3,16,8,5,26,addicted
12228,2,38,1,0,53,2,41,3,1,22,not addicted
12229,5,35,0,1,82,1,36,4,4,42,addicted
12230,4,29,1,2,71,2,31,4,3,31,addicted
12231,10,23,1,2,56,0,50,6,6,16,not addicted
12232,4,46,3,0,65,6,24,5,3,34,addicted
12233,9,36,3,0,75,3,20,3,6,28,addicted
12234,6,24,1,1,50,1,21,8,4,21,not addicted
12235,4,25,1,0,78,2,22,3,3,22,addicted
12236,9,40,2,1,83,2,44,7,5,31,addicted
12237,7,22,1,0,53,0,39,6,5,25,not addicted
12238,3,39,0,1,69,1,21,4,2,25,addicted
12239,7,25,1,0,55,0,25,12,5,24,not addicted
12240,5,36,3,4,79,0,41,6,4,33,addicted
12241,8,33,3,0,54,1,44,9,5,21,not addicted
12242,6,30,1,2,60,0,48,8,4,19,not addicted
12243,10,21,1,0,62,0,50,8,6,27,not addicted
12244,12,35,1,1,64,2,41,7,8,33,addicted
12245,5,30,2,1,69,2,38,8,3,32,addicted
12246,12,34,2,4,69,0,31,6,9,29,addicted
12247,5,37,3,0,65,1,43,5,4,34,addicted
12248,8,40,0,0,65,0,41,5,5,32,addicted
12249,9,37,2,0,67,3,39,3,6,24,addicted
12250,3,40,0,0,51,0,27,9,2,33,not addicted
12251,4,22,0,0,52,1,28,10,3,38,not addicted
12252,5,29,2,1,71,1,41,3,3,31,addicted
12253,8,22,2,1,58,0,31,9,5,26,not addicted
12254,1,33,2,0,50,0,39,8,0,16,not addicted
12255,7,25,2,2,55,0,27,10,5,37,not addicted
12256,3,26,0,1,49,1,46,8,2,25,not addicted
12257,2,29,0,1,59,0,28,7,1,13,not addicted
12258,3,23,0,1,55,1,46,11,2,30,not addicted
12259,5,32,2,3,58,2,42,5,3,28,addicted
12260,10,35,3,2,66,2,41,6,7,35,addicted
12261,2,38,2,2,53,1,22,6,1,27,not addicted
12262,6,38,3,1,73,0,31,6,4,36,addicted
12263,3,33,0,0,41,1,51,5,2,24,not addicted
12264,7,27,2,0,76,1,24,3,5,32,addicted
12265,4,30,3,1,85,1,43,7,3,32,addicted
12266,9,42,3,2,71,0,38,6,6,26,addicted
12267,3,19,0,3,51,1,52,8,2,25,not addicted
12268,11,31,4,2,72,1,25,7,8,31,addicted
12269,7,21,2,1,51,0,44,8,5,27,not addicted
12270,5,34,0,0,84,0,25,5,4,18,addicted
12271,3,29,1,2,37,0,52,5,2,30,not addicted
12272,4,39,2,1,71,1,36,5,3,31,addicted
12273,9,27,2,0,62,1,32,6,6,26,not addicted
12274,12,33,1,2,81,2,21,4,8,25,addicted
12275,11,31,4,2,58,1,32,5,7,37,addicted
12276,11,32,2,1,62,1,37,1,8,18,addicted
12277,9,33,1,2,74,0,17,3,6,27,addicted
12278,4,22,1,0,44,0,33,5,3,34,not addicted
12279,3,31,0,1,75,2,42,6,2,18,addicted
12280,12,39,0,0,66,1,32,9,8,38,addicted
12281,4,20,2,0,45,0,48,5,3,23,not addicted
12282,2,21,1,0,52,1,47,0,1,22,not addicted
12283,3,32,1,0,35,0,49,7,2,23,not addicted
12284,1,20,1,0,62,0,23,4,0,27,not addicted
12285,10,25,0,0,56,2,53,7,6,29,not addicted
12286,9,32,1,1,83,3,34,4,6,35,addicted
12287,7,36,1,0,67,0,22,5,5,27,addicted
12288,7,39,2,3,80,3,27,9,5,28,addicted
12289,5,29,4,3,57,1,18,6,4,33,addicted
12290,4,21,0,0,73,1,20,5,3,42,addicted
12291,3,29,0,1,46,2,53,5,2,24,not addicted
12292,8,48,3,1,63,1,15,4,5,41,addicted
12293,12,37,2,2,85,1,32,5,8,26,addicted
12294,5,28,0,1,43,0,46,5,3,25,not addicted
12295,3,33,1,0,62,1,39,4,2,20,not addicted
12296,9,42,3,2,74,0,42,3,6,38,addicted
12297,7,37,0,2,79,2,39,7,5,44,addicted
12298,4,25,1,0,43,0,31,10,3,29,not addicted
12299,12,31,2,1,83,0,37,4,8,27,addicted
12300,9,26,3,2,75,2,36,4,6,25,addicted
12301,6,29,1,0,51,0,34,7,4,29,not addicted
12302,8,27,3,2,78,1,34,6,5,31,addicted
12303,5,35,1,1,54,1,35,9,3,16,not addicted
12304,7,22,1,1,58,1,23,7,5,18,not addicted
12305,4,38,4,1,79,2,25,1,3,22,addicted
12306,12,35,3,2,69,1,20,8,8,39,addicted
12307,6,18,2,2,45,2,32,8,4,24,not addicted
12308,2,26,1,0,44,1,44,5,0,17,not addicted
12309,7,41,2,1,68,1,22,5,4,39,addicted
12310,7,32,2,1,72,1,23,5,4,31,addicted
12311,2,27,1,1,48,2,32,6,0,18,not addicted
12312,10,27,2,1,52,0,41,6,7,23,not addicted
12313,9,30,3,2,72,0,39,5,6,31,addicted
12314,1,18,3,0,47,0,45,6,0,19,not addicted
12315,10,43,2,1,77,1,27,9,6,29,addicted
12316,2,21,2,0,54,1,37,2,0,22,not addicted
12317,12,37,3,1,61,0,28,5,8,33,addicted
12318,6,40,2,0,70,1,39,8,4,33,addicted
12319,6,34,1,2,55,1,21,6,4,25,addicted
12320,3,32,1,0,43,0,47,9,2,28,not addicted
12321,11,41,1,1,67,2,43,8,7,24,addicted
12322,5,36,1,3,61,1,36,5,4,23,addicted
12323,9,35,1,1,58,0,39,7,6,26,not addicted
12324,11,41,2,2,70,2,15,3,7,29,addicted
12325,9,28,3,1,46,1,21,3,6,21,not addicted
12326,4,33,2,0,77,0,41,5,3,31,addicted
12327,3,29,1,1,48,0,33,6,2,23,not addicted
12328,2,16,2,2,39,0,51,7,1,16,not addicted
12329,4,33,1,1,47,2,35,7,3,33,not addicted
12330,5,20,0,1,53,1,22,10,4,26,not addicted
12331,8,25,2,1,62,3,35,6,5,23,addicted
12332,8,23,2,2,56,1,36,7,5,29,not addicted
12333,5,35,1,0,45,2,29,6,3,19,not addicted
12334,7,34,2,0,72,2,20,4,5,28,addicted
12335,9,41,4,0,81,2,35,3,6,27,addicted
12336,1,23,0,2,44,2,38,9,0,28,not addicted
12337,6,24,1,0,73,0,28,3,4,42,addicted
12338,6,37,2,3,78,2,43,6,4,34,addicted
12339,10,28,2,1,50,1,31,9,6,26,not addicted
12340,11,27,0,0,64,2,18,7,8,29,addicted
12341,9,36,1,0,69,3,36,5,6,26,addicted
12342,10,35,2,2,79,3,34,4,7,24,addicted
12343,5,23,2,0,42,3,49,8,3,25,not addicted
12344,7,17,1,2,42,1,23,6,5,17,not addicted
12345,5,32,0,0,89,2,40,6,3,26,addicted
12346,12,26,3,1,74,1,36,9,8,37,addicted
12347,1,25,1,0,44,0,25,8,0,26,not addicted
12348,1,27,1,0,46,1,30,8,0,21,not addicted
12349,9,36,0,0,67,2,28,5,6,32,addicted
12350,5,21,0,0,57,1,25,6,4,24,not addicted
12351,9,27,1,0,68,0,16,4,6,29,addicted
12352,2,31,1,0,44,0,43,9,1,28,not addicted
12353,2,26,0,0,67,1,31,6,1,30,not addicted
12354,10,23,0,0,47,0,38,5,6,30,not addicted
12355,5,24,2,2,45,1,41,8,3,22,not addicted
12356,10,33,2,2,66,2,43,7,7,28,addicted
12357,9,30,0,1,65,1,28,2,6,23,not addicted
12358,10,37,2,1,83,1,20,5,7,25,addicted
12359,9,33,4,4,69,1,37,4,6,28,addicted
12360,3,26,2,0,42,0,23,6,2,31,not addicted
12361,11,41,2,0,73,1,41,1,7,30,addicted
12362,8,42,1,1,64,0,37,7,5,22,addicted
12363,9,29,5,2,76,0,33,4,6,30,addicted
12364,2,23,1,1,50,2,42,4,1,19,not addicted
12365,9,37,4,3,80,1,38,7,6,37,addicted
12366,7,22,2,1,59,3,33,8,5,26,addicted
12367,8,34,2,2,81,1,29,4,5,27,addicted
12368,11,34,2,2,69,2,24,7,7,28,addicted
12369,8,27,1,1,38,0,44,5,5,25,not addicted
12370,11,40,2,0,62,2,17,2,7,32,addicted
12371,10,43,3,2,73,1,44,6,7,27,addicted
12372,2,20,0,1,53,1,45,8,1,23,not addicted
12373,4,21,2,1,50,0,54,10,3,26,not addicted
12374,7,25,1,1,45,0,39,3,5,27,not addicted
12375,11,38,5,2,73,2,33,7,7,32,addicted
12376,6,31,1,1,77,1,18,6,4,20,addicted
12377,3,19,0,1,52,0,40,10,2,22,not addicted
12378,3,27,1,0,50,0,52,5,2,27,not addicted
12379,5,30,1,2,40,2,21,5,3,22,not addicted
12380,6,28,1,0,52,1,31,8,4,27,not addicted
12381,11,33,2,1,64,2,15,3,7,28,addicted
12382,9,32,3,2,53,2,28,4,6,25,addicted
12383,2,31,2,0,52,0,32,4,1,21,not addicted
12384,4,36,2,1,54,3,29,6,3,29,addicted
12385,8,38,1,1,64,1,23,5,5,29,addicted
12386,7,29,1,0,50,0,37,6,5,17,not addicted
12387,5,42,1,1,74,3,23,3,4,27,addicted
12388,6,28,2,1,58,1,50,5,4,30,not addicted
12389,11,47,0,2,77,1,24,5,7,30,addicted
12390,2,21,1,0,43,1,37,5,1,40,not addicted
12391,7,35,2,2,72,0,30,6,4,20,addicted
12392,8,23,0,0,57,1,34,9,5,21,not addicted
12393,10,29,3,0,78,2,31,4,7,25,addicted
12394,7,31,1,1,57,0,43,8,5,24,not addicted
12395,6,19,0,2,57,0,43,9,4,31,not addicted
12396,11,30,2,1,73,2,15,5,7,41,addicted
12397,10,34,1,0,70,1,21,5,7,22,addicted
12398,1,19,1,0,46,1,50,6,0,26,not addicted
12399,11,39,2,1,59,0,37,7,8,32,addicted
12400,12,44,1,0,60,1,15,6,8,25,addicted
12401,8,32,4,1,60,1,26,5,5,35,addicted
12402,10,43,2,3,82,0,19,7,7,26,addicted
12403,10,31,2,1,67,1,19,3,6,27,addicted
12404,3,27,3,2,58,2,43,4,3,30,addicted
12405,6,33,2,3,61,2,18,7,4,32,addicted
12406,11,37,1,4,60,1,24,7,7,27,addicted
12407,5,34,1,0,36,0,54,9,4,31,not addicted
12408,9,43,1,3,60,2,38,6,6,35,addicted
12409,7,25,2,0,60,0,25,7,5,23,not addicted
12410,11,35,1,3,75,2,27,7,7,33,addicted
12411,5,27,0,0,41,1,45,6,4,17,not addicted
12412,3,36,4,2,70,1,29,6,2,28,addicted
12413,3,24,2,0,48,1,38,6,2,29,not addicted
12414,7,17,0,4,50,0,51,5,4,30,not addicted
12415,7,26,1,1,33,0,25,11,5,23,not addicted
12416,1,29,1,0,36,1,36,4,0,13,not addicted
12417,8,34,1,0,64,1,15,7,5,33,addicted
12418,7,30,2,0,41,0,37,7,4,29,not addicted
12419,4,23,4,3,78,1,15,6,3,23,addicted
12420,7,42,1,1,67,1,29,6,5,30,addicted
12421,4,25,0,0,35,0,25,5,3,24,not addicted
12422,4,40,1,2,75,1,33,7,3,23,addicted
12423,10,26,1,0,55,1,51,7,6,29,not addicted
12424,6,33,0,1,52,3,19,7,4,26,addicted
12425,4,30,0,0,50,0,49,9,3,25,not addicted
12426,7,28,2,1,66,1,47,5,5,25,not addicted
12427,1,21,1,0,59,1,26,9,0,24,not addicted
12428,6,21,2,0,36,0,25,4,4,34,not addicted
12429,11,47,1,0,79,2,34,4,8,34,addicted
12430,11,38,1,1,74,2,19,1,7,37,addicted
12431,12,37,3,0,78,0,36,7,8,35,addicted
12432,3,27,0,0,59,1,28,9,2,27,not addicted
12433,11,41,3,1,57,2,15,3,7,21,addicted
12434,4,42,1,2,48,0,29,9,3,18,not addicted
12435,3,27,2,0,44,1,52,5,2,26,not addicted
12436,8,27,2,0,56,0,32,7,5,29,addicted
12437,4,31,1,1,64,0,29,6,3,29,addicted
12438,11,37,4,1,83,2,29,5,7,27,addicted
12439,10,43,1,0,53,1,25,7,6,26,not addicted
12440,8,32,3,0,48,1,24,6,5,25,not addicted
12441,4,25,1,0,42,1,54,5,3,23,not addicted
12442,5,37,3,1,67,0,39,6,4,31,addicted
12443,5,39,2,1,73,2,36,8,4,31,addicted
12444,1,13,3,0,35,1,27,9,0,35,not addicted
12445,11,32,3,0,74,2,37,4,7,28,addicted
12446,4,29,6,3,80,1,32,10,3,31,addicted
12447,9,40,1,2,60,0,16,7,6,26,addicted
12448,9,32,2,1,62,2,32,5,6,40,addicted
12449,6,30,2,0,43,0,32,6,4,25,not addicted
12450,9,37,2,1,77,0,37,7,6,26,addicted
12451,7,32,2,1,79,1,40,4,4,29,addicted
12452,2,25,0,1,52,0,25,7,1,25,not addicted
12453,4,40,2,2,77,1,18,6,3,34,addicted
12454,6,37,4,2,73,2,38,5,4,22,addicted
12455,10,31,4,3,61,2,42,8,7,35,addicted
12456,11,32,1,1,67,0,39,8,7,24,addicted
12457,9,25,1,2,39,1,48,7,6,19,not addicted
12458,5,35,3,0,69,1,17,3,4,20,addicted
12459,9,23,0,2,52,0,44,5,6,22,not addicted
12460,1,33,2,1,52,1,45,6,0,19,not addicted
12461,10,32,0,1,44,0,36,4,6,29,not addicted
